model,seed,episode,phase,opponent,result,reward,move_count,skill,difficulty,difficulty_name,epsilon,effective_epsilon,q_updates_enabled,q_updates,learned_states,avg_abs_q_change,max_abs_q_change,tactical_moves,epsilon_moves,q_policy_moves
No Adaptive,1,953,eval,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.0,0,1684,100,0.0,0.0,1,0,1
No Adaptive,1,954,eval,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.0,0,1684,100,0.0,0.0,1,0,1
No Adaptive,1,955,eval,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.0,0,1684,100,0.0,0.0,1,0,1
No Adaptive,1,956,eval,strong,player_win,-10.0,7,50.0,1,Very Easy,0.05,0.0,0,1684,100,0.0,0.0,2,0,1
No Adaptive,1,957,eval,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.0,0,1684,100,0.0,0.0,1,0,1
No Adaptive,1,958,eval,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.0,0,1684,100,0.0,0.0,1,0,1
No Adaptive,1,959,eval,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.0,0,1684,100,0.0,0.0,1,0,1
No Adaptive,1,960,eval,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.0,0,1684,100,0.0,0.0,1,0,1
No Adaptive,1,961,eval,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.0,0,1684,100,0.0,0.0,1,0,1
No Adaptive,1,962,eval,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.0,0,1684,100,0.0,0.0,1,0,1
No Adaptive,1,963,eval,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.0,0,1684,100,0.0,0.0,1,0,1
No Adaptive,1,964,eval,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.0,0,1684,100,0.0,0.0,1,0,1
No Adaptive,1,965,eval,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.0,0,1684,100,0.0,0.0,1,0,1
No Adaptive,1,966,eval,strong,player_win,-10.0,7,50.0,1,Very Easy,0.05,0.0,0,1684,100,0.0,0.0,2,0,1
No Adaptive,1,967,eval,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.0,0,1684,100,0.0,0.0,1,0,1
No Adaptive,1,968,eval,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.0,0,1684,100,0.0,0.0,1,0,1
No Adaptive,1,969,eval,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.0,0,1684,100,0.0,0.0,1,0,1
No Adaptive,1,970,eval,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.0,0,1684,100,0.0,0.0,1,0,1
No Adaptive,1,971,eval,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.0,0,1684,100,0.0,0.0,1,0,1
No Adaptive,1,972,eval,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.0,0,1684,100,0.0,0.0,1,0,1
No Adaptive,1,973,eval,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.0,0,1684,100,0.0,0.0,1,0,1
No Adaptive,1,974,eval,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.0,0,1684,100,0.0,0.0,1,0,1
No Adaptive,1,975,eval,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.0,0,1684,100,0.0,0.0,1,0,1
No Adaptive,1,976,eval,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.0,0,1684,100,0.0,0.0,1,0,1
No Adaptive,1,977,eval,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.0,0,1684,100,0.0,0.0,1,0,1
No Adaptive,1,978,eval,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.0,0,1684,100,0.0,0.0,1,0,1
No Adaptive,1,979,eval,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.0,0,1684,100,0.0,0.0,1,0,1
No Adaptive,1,980,eval,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.0,0,1684,100,0.0,0.0,1,0,1
No Adaptive,1,981,eval,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.0,0,1684,100,0.0,0.0,1,0,1
No Adaptive,1,982,eval,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.0,0,1684,100,0.0,0.0,1,0,1
No Adaptive,1,983,eval,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.0,0,1684,100,0.0,0.0,1,0,1
No Adaptive,1,984,eval,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.0,0,1684,100,0.0,0.0,2,0,0
No Adaptive,1,985,eval,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.0,0,1684,100,0.0,0.0,1,0,1
No Adaptive,1,986,eval,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.0,0,1684,100,0.0,0.0,1,0,1
No Adaptive,1,987,eval,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.0,0,1684,100,0.0,0.0,1,0,1
No Adaptive,1,988,eval,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.0,0,1684,100,0.0,0.0,1,0,1
No Adaptive,1,989,eval,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.0,0,1684,100,0.0,0.0,1,0,1
No Adaptive,1,990,eval,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.0,0,1684,100,0.0,0.0,1,0,1
No Adaptive,1,991,eval,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.0,0,1684,100,0.0,0.0,1,0,1
No Adaptive,1,992,eval,strong,player_win,-10.0,7,50.0,1,Very Easy,0.05,0.0,0,1684,100,0.0,0.0,2,0,1
No Adaptive,1,993,eval,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.0,0,1684,100,0.0,0.0,1,0,1
No Adaptive,1,994,eval,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.0,0,1684,100,0.0,0.0,1,0,1
No Adaptive,1,995,eval,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.0,0,1684,100,0.0,0.0,1,0,1
No Adaptive,1,996,eval,strong,player_win,-10.0,7,50.0,1,Very Easy,0.05,0.0,0,1684,100,0.0,0.0,2,0,1
No Adaptive,1,997,eval,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.0,0,1684,100,0.0,0.0,1,0,1
No Adaptive,1,998,eval,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.0,0,1684,100,0.0,0.0,1,0,1
No Adaptive,1,999,eval,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.0,0,1684,100,0.0,0.0,1,0,1
No Adaptive,1,1000,eval,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.0,0,1684,100,0.0,0.0,1,0,1
No Adaptive,2,1,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.95,0.76,1,2,2,0.0,0.0,1,0,1
No Adaptive,2,2,train,strong,player_win,-10.0,7,50.0,1,Very Easy,0.9025,0.722,1,5,5,0.0,0.0,2,0,1
No Adaptive,2,3,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.8573749999999999,0.6859,1,7,6,0.0,0.0,1,1,0
No Adaptive,2,4,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.8145062499999999,0.651605,1,9,7,0.0,0.0,1,1,0
No Adaptive,2,5,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.7737809374999999,0.6190247499999999,1,11,9,0.0,0.0,1,1,0
No Adaptive,2,6,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.7350918906249998,0.5880735124999998,1,13,11,0.0,0.0,1,1,0
No Adaptive,2,7,train,strong,player_win,-10.0,7,50.0,1,Very Easy,0.6983372960937497,0.5586698368749998,1,16,13,0.0,0.0,2,1,0
No Adaptive,2,8,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.6634204312890623,0.5307363450312498,1,18,14,0.0,0.0,1,1,0
No Adaptive,2,9,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.6302494097246091,0.5041995277796872,1,20,15,0.0,0.0,1,1,0
No Adaptive,2,10,train,strong,player_win,-10.0,7,50.0,1,Very Easy,0.5987369392383786,0.4789895513907029,1,23,17,0.0,0.0,2,1,0
No Adaptive,2,11,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.5688000922764596,0.4550400738211677,1,25,18,0.0,0.0,1,0,1
No Adaptive,2,12,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.5403600876626365,0.4322880701301093,1,27,19,0.0,0.0,1,1,0
No Adaptive,2,13,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.5133420832795047,0.4106736666236038,1,29,20,0.0,0.0,1,1,0
No Adaptive,2,14,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.48767497911552943,0.39013998329242355,1,31,21,0.0,0.0,1,0,1
No Adaptive,2,15,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.46329123015975293,0.3706329841278024,1,33,21,0.0,0.0,1,0,1
No Adaptive,2,16,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.44012666865176525,0.3521013349214122,1,35,21,0.0,0.0,1,1,0
No Adaptive,2,17,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.41812033521917696,0.3344962681753416,1,37,21,0.0,0.0,1,0,1
No Adaptive,2,18,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.3972143184582181,0.3177714547665745,1,39,22,0.0,0.0,1,0,1
No Adaptive,2,19,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.37735360253530714,0.30188288202824576,1,41,22,0.0,0.0,1,1,0
No Adaptive,2,20,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.35848592240854177,0.2867887379268334,1,43,23,0.0,0.0,1,0,1
No Adaptive,2,21,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.34056162628811465,0.27244930103049175,1,45,24,0.0,0.0,1,0,1
No Adaptive,2,22,train,strong,player_win,-10.0,7,50.0,1,Very Easy,0.3235335449737089,0.2588268359789671,1,48,26,0.0,0.0,2,0,1
No Adaptive,2,23,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.30735686772502346,0.2458854941800188,1,50,27,0.0,0.0,1,1,0
No Adaptive,2,24,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.2919890243387723,0.23359121947101782,1,52,28,0.0,0.0,1,0,1
No Adaptive,2,25,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.27738957312183365,0.22191165849746694,1,54,28,0.0,0.0,1,0,1
No Adaptive,2,26,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.263520094465742,0.2108160755725936,1,56,29,0.0,0.0,1,0,1
No Adaptive,2,27,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.25034408974245487,0.2002752717939639,1,58,30,0.0,0.0,1,1,0
No Adaptive,2,28,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.2378268852553321,0.19026150820426568,1,60,31,0.0,0.0,1,1,0
No Adaptive,2,29,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.2259355409925655,0.1807484327940524,1,62,31,0.0,0.0,1,0,1
No Adaptive,2,30,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.2146387639429372,0.17171101115434978,1,64,32,0.0,0.0,1,0,1
No Adaptive,2,31,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.20390682574579033,0.16312546059663227,1,66,32,0.0,0.0,1,1,0
No Adaptive,2,32,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.1937114844585008,0.15496918756680067,1,68,33,0.0,0.0,1,0,1
No Adaptive,2,33,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.18402591023557577,0.14722072818846063,1,70,33,0.0,0.0,1,0,1
No Adaptive,2,34,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.17482461472379698,0.1398596917790376,1,72,34,0.0,0.0,1,0,1
No Adaptive,2,35,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.16608338398760714,0.13286670719008573,1,74,35,0.0,0.0,1,0,1
No Adaptive,2,36,train,strong,player_win,-10.0,7,50.0,1,Very Easy,0.15777921478822676,0.1262233718305814,1,77,37,0.0,0.0,2,1,0
No Adaptive,2,37,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.14989025404881542,0.11991220323905234,1,79,38,0.0,0.0,1,0,1
No Adaptive,2,38,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.14239574134637464,0.11391659307709973,1,81,39,0.0,0.0,1,0,1
No Adaptive,2,39,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.1352759542790559,0.10822076342324471,1,83,40,0.0,0.0,1,0,1
No Adaptive,2,40,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.1285121565651031,0.10280972525208248,1,85,41,0.0,0.0,1,0,1
No Adaptive,2,41,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.12208654873684793,0.09766923898947835,1,87,42,0.0,0.0,1,0,1
No Adaptive,2,42,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.11598222130000553,0.09278577704000443,1,89,43,0.0,0.0,1,0,1
No Adaptive,2,43,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.11018311023500525,0.0881464881880042,1,91,44,0.0,0.0,1,0,1
No Adaptive,2,44,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.10467395472325498,0.08373916377860399,1,93,44,0.0,0.0,1,0,1
No Adaptive,2,45,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.09944025698709223,0.0795522055896738,1,95,45,0.0,0.0,1,0,1
No Adaptive,2,46,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.09446824413773762,0.0755745953101901,1,97,45,0.0,0.0,1,0,1
No Adaptive,2,47,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.08974483193085074,0.07179586554468059,1,99,45,0.0,0.0,2,0,0
No Adaptive,2,48,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.0852575903343082,0.06820607226744656,1,101,46,0.0,0.0,1,0,1
No Adaptive,2,49,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.08099471081759278,0.06479576865407423,1,103,46,0.0,0.0,1,0,1
No Adaptive,2,50,train,strong,player_win,-10.0,7,50.0,1,Very Easy,0.07694497527671314,0.061555980221370515,1,106,48,0.0,0.0,2,0,1
No Adaptive,2,51,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.07309772651287748,0.05847818121030199,1,108,49,0.0,0.0,1,0,1
No Adaptive,2,52,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.0694428401872336,0.05555427214978688,1,110,49,0.0,0.0,1,0,1
No Adaptive,2,53,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.0659706981778719,0.05277655854229753,1,112,49,0.0,0.0,2,0,0
No Adaptive,2,54,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.0626721632689783,0.050137730615182646,1,114,49,0.0,0.0,1,0,1
No Adaptive,2,55,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.059538555105529384,0.05,1,116,49,0.0,0.0,2,0,0
No Adaptive,2,56,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05656162735025291,0.05,1,118,50,0.0,0.0,1,0,1
No Adaptive,2,57,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.053733545982740265,0.05,1,120,50,0.0,0.0,1,0,1
No Adaptive,2,58,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05104686868360325,0.05,1,122,50,0.0,0.0,1,0,1
No Adaptive,2,59,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,124,51,0.0,0.0,2,0,0
No Adaptive,2,60,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,126,51,0.0,0.0,1,0,1
No Adaptive,2,61,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,128,51,0.0,0.0,1,0,1
No Adaptive,2,62,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,130,51,0.0,0.0,1,0,1
No Adaptive,2,63,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,132,51,0.0,0.0,1,0,1
No Adaptive,2,64,train,strong,player_win,-10.0,7,50.0,1,Very Easy,0.05,0.05,1,135,52,0.0,0.0,2,0,1
No Adaptive,2,65,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,137,53,0.0,0.0,1,0,1
No Adaptive,2,66,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,139,54,0.0,0.0,1,0,1
No Adaptive,2,67,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,141,55,0.0,0.0,1,0,1
No Adaptive,2,68,train,strong,player_win,-10.0,7,50.0,1,Very Easy,0.05,0.05,1,144,55,0.0,0.0,2,0,1
No Adaptive,2,69,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,146,55,0.0,0.0,1,0,1
No Adaptive,2,70,train,strong,player_win,-10.0,7,50.0,1,Very Easy,0.05,0.05,1,149,56,0.0,0.0,2,0,1
No Adaptive,2,71,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,151,56,0.0,0.0,1,0,1
No Adaptive,2,72,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,153,57,0.0,0.0,1,0,1
No Adaptive,2,73,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,155,57,0.0,0.0,1,0,1
No Adaptive,2,74,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,157,58,0.0,0.0,1,0,1
No Adaptive,2,75,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,159,59,0.0,0.0,1,0,1
No Adaptive,2,76,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,161,59,0.0,0.0,1,0,1
No Adaptive,2,77,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,163,59,0.0,0.0,1,0,1
No Adaptive,2,78,train,strong,player_win,-10.0,7,50.0,1,Very Easy,0.05,0.05,1,166,60,0.0,0.0,2,0,1
No Adaptive,2,79,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,168,61,0.0,0.0,1,1,0
No Adaptive,2,80,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,170,62,0.0,0.0,1,0,1
No Adaptive,2,81,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,172,62,0.0,0.0,1,0,1
No Adaptive,2,82,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,174,63,0.0,0.0,1,0,1
No Adaptive,2,83,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,176,63,0.0,0.0,1,0,1
No Adaptive,2,84,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,178,64,0.0,0.0,1,0,1
No Adaptive,2,85,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,180,64,0.0,0.0,1,0,1
No Adaptive,2,86,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,182,64,0.0,0.0,1,0,1
No Adaptive,2,87,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,184,64,0.0,0.0,1,0,1
No Adaptive,2,88,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,186,65,0.0,0.0,1,0,1
No Adaptive,2,89,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,188,65,0.0,0.0,1,0,1
No Adaptive,2,90,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,190,65,0.0,0.0,1,0,1
No Adaptive,2,91,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,192,66,0.0,0.0,1,0,1
No Adaptive,2,92,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,194,66,0.0,0.0,1,0,1
No Adaptive,2,93,train,strong,player_win,-10.0,7,50.0,1,Very Easy,0.05,0.05,1,197,68,0.0,0.0,2,0,1
No Adaptive,2,94,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,199,69,0.0,0.0,1,0,1
No Adaptive,2,95,train,strong,player_win,-10.0,7,50.0,1,Very Easy,0.05,0.05,1,202,70,0.0,0.0,2,0,1
No Adaptive,2,96,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,204,70,0.0,0.0,1,0,1
No Adaptive,2,97,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,206,71,0.0,0.0,1,0,1
No Adaptive,2,98,train,strong,player_win,-10.0,7,50.0,1,Very Easy,0.05,0.05,1,209,71,0.0,0.0,2,0,1
No Adaptive,2,99,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,211,72,0.0,0.0,1,0,1
No Adaptive,2,100,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,213,72,0.0,0.0,1,0,1
No Adaptive,2,101,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,215,72,0.0,0.0,1,0,1
No Adaptive,2,102,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,217,72,0.0,0.0,1,0,1
No Adaptive,2,103,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,219,72,0.0,0.0,1,0,1
No Adaptive,2,104,train,strong,player_win,-10.0,7,50.0,1,Very Easy,0.05,0.05,1,222,72,0.0,0.0,2,0,1
No Adaptive,2,105,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,224,72,0.0,0.0,1,0,1
No Adaptive,2,106,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,226,73,0.0,0.0,1,0,1
No Adaptive,2,107,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,228,73,0.0,0.0,1,0,1
No Adaptive,2,108,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,230,74,0.0,0.0,1,0,1
No Adaptive,2,109,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,232,74,0.0,0.0,1,0,1
No Adaptive,2,110,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,234,75,0.0,0.0,1,0,1
No Adaptive,2,111,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,236,75,0.0,0.0,1,0,1
No Adaptive,2,112,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,238,75,0.0,0.0,1,0,1
No Adaptive,2,113,train,strong,player_win,-10.0,7,50.0,1,Very Easy,0.05,0.05,1,241,76,0.0,0.0,2,0,1
No Adaptive,2,114,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,243,77,0.0,0.0,1,0,1
No Adaptive,2,115,train,strong,player_win,-10.0,7,50.0,1,Very Easy,0.05,0.05,1,246,78,0.0,0.0,2,0,1
No Adaptive,2,116,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,248,79,0.0,0.0,1,0,1
No Adaptive,2,117,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,250,79,0.0,0.0,1,0,1
No Adaptive,2,118,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,252,79,0.0,0.0,1,0,1
No Adaptive,2,119,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,254,79,0.0,0.0,1,0,1
No Adaptive,2,120,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,256,79,0.0,0.0,1,0,1
No Adaptive,2,121,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,258,79,0.0,0.0,1,0,1
No Adaptive,2,122,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,260,79,0.0,0.0,1,0,1
No Adaptive,2,123,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,262,79,0.0,0.0,1,0,1
No Adaptive,2,124,train,strong,player_win,-10.0,7,50.0,1,Very Easy,0.05,0.05,1,265,79,0.0,0.0,2,0,1
No Adaptive,2,125,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,267,79,0.0,0.0,1,0,1
No Adaptive,2,126,train,strong,player_win,-10.0,7,50.0,1,Very Easy,0.05,0.05,1,270,79,0.0,0.0,2,0,1
No Adaptive,2,127,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,272,79,0.0,0.0,1,0,1
No Adaptive,2,128,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,274,80,0.0,0.0,1,0,1
No Adaptive,2,129,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,276,80,0.0,0.0,1,0,1
No Adaptive,2,130,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,278,80,0.0,0.0,1,0,1
No Adaptive,2,131,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,280,80,0.0,0.0,1,0,1
No Adaptive,2,132,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,282,80,0.0,0.0,1,0,1
No Adaptive,2,133,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,284,80,0.0,0.0,1,0,1
No Adaptive,2,134,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,286,80,0.0,0.0,1,0,1
No Adaptive,2,135,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,288,80,0.0,0.0,1,0,1
No Adaptive,2,136,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,290,80,0.0,0.0,1,0,1
No Adaptive,2,137,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,292,80,0.0,0.0,1,0,1
No Adaptive,2,138,train,strong,player_win,-10.0,7,50.0,1,Very Easy,0.05,0.05,1,295,80,0.0,0.0,2,0,1
No Adaptive,2,139,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,297,80,0.0,0.0,2,0,0
No Adaptive,2,140,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,299,80,0.0,0.0,1,0,1
No Adaptive,2,141,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,301,80,0.0,0.0,1,0,1
No Adaptive,2,142,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,303,80,0.0,0.0,1,0,1
No Adaptive,2,143,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,305,80,0.0,0.0,2,0,0
No Adaptive,2,144,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,307,81,0.0,0.0,1,0,1
No Adaptive,2,145,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,309,81,0.0,0.0,1,0,1
No Adaptive,2,146,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,311,81,0.0,0.0,1,1,0
No Adaptive,2,147,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,313,81,0.0,0.0,2,0,0
No Adaptive,2,148,train,strong,player_win,-10.0,5,50.0,1,Very Easy,0.05,0.05,1,315,81,0.0,0.0,1,0,1
No Adaptive,2,149,train,strong,player_win,-10.0,7,50.0,1,Very Easy,0.05,0.05,1,318,81,0.0,0.0,2,0,1
