model,seed,episode,phase,opponent,result,reward,move_count,skill,difficulty,difficulty_name,epsilon,effective_epsilon,q_updates_enabled,q_updates,learned_states,avg_abs_q_change,max_abs_q_change,tactical_moves,epsilon_moves,q_policy_moves
No Tactical,1,751,train,random,player_win,-10.0,7,100.0,5,Expert,0.05,0.05,1,3479,2621,0.0,0.0,0,0,3
No Tactical,1,752,train,random,player_win,-10.0,7,100.0,5,Expert,0.05,0.05,1,3482,2623,0.0,0.0,0,0,3
No Tactical,1,753,train,random,agent_win,10.0,10,92.0,5,Expert,0.05,0.05,1,3487,2627,3.0,3.0,0,0,5
No Tactical,1,754,train,random,player_win,-10.0,5,100.0,5,Expert,0.05,0.05,1,3489,2627,0.0,0.0,0,0,2
No Tactical,1,755,train,random,agent_win,10.0,12,92.0,5,Expert,0.05,0.05,1,3495,2631,3.0,3.0,0,0,6
No Tactical,1,756,train,random,agent_win,10.0,8,84.0,5,Expert,0.05,0.05,1,3499,2633,3.0,3.0,0,0,4
No Tactical,1,757,train,random,agent_win,10.0,6,76.0,4,Hard,0.05,0.05,1,3502,2635,3.0,3.0,0,0,3
No Tactical,1,758,train,random,agent_win,10.0,8,68.0,4,Hard,0.05,0.05,1,3506,2638,3.0,3.0,0,0,4
No Tactical,1,759,train,random,player_win,-10.0,11,78.0,4,Hard,0.05,0.05,1,3511,2641,0.0,0.0,0,0,5
No Tactical,1,760,train,random,player_win,-10.0,9,88.0,5,Expert,0.05,0.05,1,3515,2644,0.0,0.0,0,0,4
No Tactical,1,761,train,random,player_win,-10.0,9,98.0,5,Expert,0.05,0.05,1,3519,2647,0.0,0.0,0,0,4
No Tactical,1,762,train,random,player_win,-10.0,11,100.0,5,Expert,0.05,0.05,1,3524,2651,0.0,0.0,0,0,5
No Tactical,1,763,train,random,player_win,-10.0,9,100.0,5,Expert,0.05,0.05,1,3528,2653,0.0,0.0,0,1,3
No Tactical,1,764,train,random,player_win,-10.0,7,100.0,5,Expert,0.05,0.05,1,3531,2654,0.0,0.0,0,0,3
No Tactical,1,765,train,random,agent_win,10.0,12,92.0,5,Expert,0.05,0.05,1,3537,2659,3.0,3.0,0,0,6
No Tactical,1,766,train,random,agent_win,10.0,12,84.0,5,Expert,0.05,0.05,1,3543,2664,3.0,3.0,0,1,5
No Tactical,1,767,train,random,agent_win,10.0,6,76.0,4,Hard,0.05,0.05,1,3546,2665,3.0,3.0,0,0,3
No Tactical,1,768,train,random,player_win,-10.0,13,86.0,5,Expert,0.05,0.05,1,3552,2669,0.0,0.0,0,1,5
No Tactical,1,769,train,random,agent_win,10.0,10,78.0,4,Hard,0.05,0.05,1,3557,2673,3.0,3.0,0,1,4
No Tactical,1,770,train,random,player_win,-10.0,13,88.0,5,Expert,0.05,0.05,1,3563,2677,0.0,0.0,0,1,5
No Tactical,1,771,train,random,agent_win,10.0,10,80.0,5,Expert,0.05,0.05,1,3568,2681,3.0,3.0,0,0,5
No Tactical,1,772,train,random,player_win,-10.0,7,90.0,5,Expert,0.05,0.05,1,3571,2682,0.0,0.0,0,0,3
No Tactical,1,773,train,random,agent_win,10.0,12,82.0,5,Expert,0.05,0.05,1,3577,2686,3.0,3.0,0,1,5
No Tactical,1,774,train,random,agent_win,10.0,6,74.0,4,Hard,0.05,0.05,1,3580,2687,3.0,3.0,0,0,3
No Tactical,1,775,train,random,player_win,-10.0,13,84.0,5,Expert,0.05,0.05,1,3586,2692,0.0,0.0,0,0,6
No Tactical,1,776,train,random,player_win,-10.0,7,94.0,5,Expert,0.05,0.05,1,3589,2693,0.0,0.0,0,0,3
No Tactical,1,777,train,random,agent_win,10.0,10,86.0,5,Expert,0.05,0.05,1,3594,2696,3.0,3.0,0,1,4
No Tactical,1,778,train,random,agent_win,10.0,12,78.0,4,Hard,0.05,0.05,1,3600,2701,3.0,3.0,0,0,6
No Tactical,1,779,train,random,player_win,-10.0,9,88.0,5,Expert,0.05,0.05,1,3604,2704,0.0,0.0,0,0,4
No Tactical,1,780,train,random,agent_win,10.0,8,80.0,5,Expert,0.05,0.05,1,3608,2707,3.0,3.0,0,1,3
No Tactical,1,781,train,random,agent_win,10.0,10,72.0,4,Hard,0.05,0.05,1,3613,2710,3.0,3.0,0,0,5
No Tactical,1,782,train,random,agent_win,10.0,8,64.0,3,Normal,0.05,0.05,1,3617,2712,3.0,3.0,0,0,4
No Tactical,1,783,train,random,player_win,-10.0,9,74.0,4,Hard,0.05,0.05,1,3621,2715,0.0,0.0,0,0,4
No Tactical,1,784,train,random,player_win,-10.0,5,84.0,5,Expert,0.05,0.05,1,3623,2715,0.0,0.0,0,0,2
No Tactical,1,785,train,random,agent_win,10.0,10,76.0,4,Hard,0.05,0.05,1,3628,2719,3.0,3.0,0,0,5
No Tactical,1,786,train,random,agent_win,10.0,10,68.0,4,Hard,0.05,0.05,1,3633,2723,3.0,3.0,0,0,5
No Tactical,1,787,train,random,player_win,-10.0,9,78.0,4,Hard,0.05,0.05,1,3637,2725,0.0,0.0,0,1,3
No Tactical,1,788,train,random,agent_win,10.0,8,70.0,4,Hard,0.05,0.05,1,3641,2727,3.0,3.0,0,0,4
No Tactical,1,789,train,random,player_win,-10.0,11,80.0,5,Expert,0.05,0.05,1,3646,2731,0.0,0.0,0,0,5
No Tactical,1,790,train,random,player_win,-10.0,11,90.0,5,Expert,0.05,0.05,1,3651,2735,0.0,0.0,0,0,5
No Tactical,1,791,train,random,agent_win,10.0,12,82.0,5,Expert,0.05,0.05,1,3657,2740,3.0,3.0,0,0,6
No Tactical,1,792,train,random,player_win,-10.0,9,92.0,5,Expert,0.05,0.05,1,3661,2743,0.0,0.0,0,1,3
No Tactical,1,793,train,random,agent_win,10.0,14,84.0,5,Expert,0.05,0.05,1,3668,2749,3.0,3.0,0,0,7
No Tactical,1,794,train,random,agent_win,10.0,10,76.0,4,Hard,0.05,0.05,1,3673,2752,3.0,3.0,0,0,5
No Tactical,1,795,train,random,player_win,-10.0,15,86.0,5,Expert,0.05,0.05,1,3680,2758,0.0,0.0,0,1,6
No Tactical,1,796,train,random,player_win,-10.0,9,96.0,5,Expert,0.05,0.05,1,3684,2761,0.0,0.0,0,0,4
No Tactical,1,797,train,random,agent_win,10.0,14,88.0,5,Expert,0.05,0.05,1,3691,2767,3.0,3.0,0,0,7
No Tactical,1,798,train,random,player_win,-10.0,11,98.0,5,Expert,0.05,0.05,1,3696,2771,0.0,0.0,0,0,5
No Tactical,1,799,train,random,player_win,-10.0,9,100.0,5,Expert,0.05,0.05,1,3700,2774,0.0,0.0,0,0,4
No Tactical,1,800,train,random,player_win,-10.0,9,100.0,5,Expert,0.05,0.05,1,3704,2777,0.0,0.0,0,0,4
No Tactical,1,801,eval,random,player_win,-10.0,7,100.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,3
No Tactical,1,802,eval,random,agent_win,10.0,10,92.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,5
No Tactical,1,803,eval,random,player_win,-10.0,9,100.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,4
No Tactical,1,804,eval,random,player_win,-10.0,7,100.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,3
No Tactical,1,805,eval,random,agent_win,10.0,10,92.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,5
No Tactical,1,806,eval,random,player_win,-10.0,9,100.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,4
No Tactical,1,807,eval,random,player_win,-10.0,7,100.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,3
No Tactical,1,808,eval,random,agent_win,10.0,8,92.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,4
No Tactical,1,809,eval,random,agent_win,10.0,6,84.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,3
No Tactical,1,810,eval,random,agent_win,10.0,10,76.0,4,Hard,0.05,0.0,0,3704,2777,0.0,0.0,0,0,5
No Tactical,1,811,eval,random,agent_win,10.0,10,68.0,4,Hard,0.05,0.0,0,3704,2777,0.0,0.0,0,0,5
No Tactical,1,812,eval,random,agent_win,10.0,10,60.0,3,Normal,0.05,0.0,0,3704,2777,0.0,0.0,0,0,5
No Tactical,1,813,eval,random,agent_win,10.0,8,52.0,3,Normal,0.05,0.0,0,3704,2777,0.0,0.0,0,0,4
No Tactical,1,814,eval,random,agent_win,10.0,12,44.0,2,Easy,0.05,0.0,0,3704,2777,0.0,0.0,0,0,6
No Tactical,1,815,eval,random,agent_win,10.0,12,36.0,2,Easy,0.05,0.0,0,3704,2777,0.0,0.0,0,0,6
No Tactical,1,816,eval,random,player_win,-10.0,11,46.0,3,Normal,0.05,0.0,0,3704,2777,0.0,0.0,0,0,5
No Tactical,1,817,eval,random,agent_win,10.0,12,38.0,2,Easy,0.05,0.0,0,3704,2777,0.0,0.0,0,0,6
No Tactical,1,818,eval,random,player_win,-10.0,11,48.0,3,Normal,0.05,0.0,0,3704,2777,0.0,0.0,0,0,5
No Tactical,1,819,eval,random,player_win,-10.0,11,58.0,3,Normal,0.05,0.0,0,3704,2777,0.0,0.0,0,0,5
No Tactical,1,820,eval,random,agent_win,10.0,12,50.0,3,Normal,0.05,0.0,0,3704,2777,0.0,0.0,0,0,6
No Tactical,1,821,eval,random,agent_win,10.0,10,42.0,2,Easy,0.05,0.0,0,3704,2777,0.0,0.0,0,0,5
No Tactical,1,822,eval,random,agent_win,10.0,8,34.0,2,Easy,0.05,0.0,0,3704,2777,0.0,0.0,0,0,4
No Tactical,1,823,eval,random,agent_win,10.0,12,26.0,2,Easy,0.05,0.0,0,3704,2777,0.0,0.0,0,0,6
No Tactical,1,824,eval,random,agent_win,10.0,8,18.0,1,Very Easy,0.05,0.0,0,3704,2777,0.0,0.0,0,0,4
No Tactical,1,825,eval,random,player_win,-10.0,5,28.0,2,Easy,0.05,0.0,0,3704,2777,0.0,0.0,0,0,2
No Tactical,1,826,eval,random,agent_win,10.0,12,20.0,1,Very Easy,0.05,0.0,0,3704,2777,0.0,0.0,0,0,6
No Tactical,1,827,eval,random,agent_win,10.0,10,12.0,1,Very Easy,0.05,0.0,0,3704,2777,0.0,0.0,0,0,5
No Tactical,1,828,eval,random,player_win,-10.0,5,22.0,1,Very Easy,0.05,0.0,0,3704,2777,0.0,0.0,0,0,2
No Tactical,1,829,eval,random,player_win,-10.0,7,32.0,2,Easy,0.05,0.0,0,3704,2777,0.0,0.0,0,0,3
No Tactical,1,830,eval,random,player_win,-10.0,9,42.0,2,Easy,0.05,0.0,0,3704,2777,0.0,0.0,0,0,4
No Tactical,1,831,eval,random,agent_win,10.0,12,34.0,2,Easy,0.05,0.0,0,3704,2777,0.0,0.0,0,0,6
No Tactical,1,832,eval,random,player_win,-10.0,11,44.0,2,Easy,0.05,0.0,0,3704,2777,0.0,0.0,0,0,5
No Tactical,1,833,eval,random,player_win,-10.0,9,54.0,3,Normal,0.05,0.0,0,3704,2777,0.0,0.0,0,0,4
No Tactical,1,834,eval,random,agent_win,10.0,10,46.0,3,Normal,0.05,0.0,0,3704,2777,0.0,0.0,0,0,5
No Tactical,1,835,eval,random,player_win,-10.0,7,56.0,3,Normal,0.05,0.0,0,3704,2777,0.0,0.0,0,0,3
No Tactical,1,836,eval,random,player_win,-10.0,11,66.0,4,Hard,0.05,0.0,0,3704,2777,0.0,0.0,0,0,5
No Tactical,1,837,eval,random,agent_win,10.0,8,58.0,3,Normal,0.05,0.0,0,3704,2777,0.0,0.0,0,0,4
No Tactical,1,838,eval,random,agent_win,10.0,8,50.0,3,Normal,0.05,0.0,0,3704,2777,0.0,0.0,0,0,4
No Tactical,1,839,eval,random,player_win,-10.0,9,60.0,3,Normal,0.05,0.0,0,3704,2777,0.0,0.0,0,0,4
No Tactical,1,840,eval,random,player_win,-10.0,13,70.0,4,Hard,0.05,0.0,0,3704,2777,0.0,0.0,0,0,6
No Tactical,1,841,eval,random,player_win,-10.0,9,80.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,4
No Tactical,1,842,eval,random,player_win,-10.0,9,90.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,4
No Tactical,1,843,eval,random,player_win,-10.0,9,100.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,4
No Tactical,1,844,eval,random,player_win,-10.0,11,100.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,5
No Tactical,1,845,eval,random,player_win,-10.0,7,100.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,3
No Tactical,1,846,eval,random,agent_win,10.0,10,92.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,5
No Tactical,1,847,eval,random,player_win,-10.0,7,100.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,3
No Tactical,1,848,eval,random,agent_win,10.0,14,92.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,7
No Tactical,1,849,eval,random,player_win,-10.0,9,100.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,4
No Tactical,1,850,eval,random,player_win,-10.0,9,100.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,4
No Tactical,1,851,eval,random,agent_win,10.0,16,92.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,8
No Tactical,1,852,eval,random,agent_win,10.0,10,84.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,5
No Tactical,1,853,eval,random,player_win,-10.0,7,94.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,3
No Tactical,1,854,eval,random,agent_win,10.0,8,86.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,4
No Tactical,1,855,eval,random,agent_win,10.0,10,78.0,4,Hard,0.05,0.0,0,3704,2777,0.0,0.0,0,0,5
No Tactical,1,856,eval,random,player_win,-10.0,11,88.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,5
No Tactical,1,857,eval,random,agent_win,10.0,10,80.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,5
No Tactical,1,858,eval,random,agent_win,10.0,8,72.0,4,Hard,0.05,0.0,0,3704,2777,0.0,0.0,0,0,4
No Tactical,1,859,eval,random,agent_win,10.0,14,64.0,3,Normal,0.05,0.0,0,3704,2777,0.0,0.0,0,0,7
No Tactical,1,860,eval,random,agent_win,10.0,10,56.0,3,Normal,0.05,0.0,0,3704,2777,0.0,0.0,0,0,5
No Tactical,1,861,eval,random,player_win,-10.0,7,66.0,4,Hard,0.05,0.0,0,3704,2777,0.0,0.0,0,0,3
No Tactical,1,862,eval,random,agent_win,10.0,14,58.0,3,Normal,0.05,0.0,0,3704,2777,0.0,0.0,0,0,7
No Tactical,1,863,eval,random,agent_win,10.0,8,50.0,3,Normal,0.05,0.0,0,3704,2777,0.0,0.0,0,0,4
No Tactical,1,864,eval,random,player_win,-10.0,13,60.0,3,Normal,0.05,0.0,0,3704,2777,0.0,0.0,0,0,6
No Tactical,1,865,eval,random,player_win,-10.0,13,70.0,4,Hard,0.05,0.0,0,3704,2777,0.0,0.0,0,0,6
No Tactical,1,866,eval,random,player_win,-10.0,11,80.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,5
No Tactical,1,867,eval,random,player_win,-10.0,7,90.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,3
No Tactical,1,868,eval,random,player_win,-10.0,11,100.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,5
No Tactical,1,869,eval,random,agent_win,10.0,8,92.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,4
No Tactical,1,870,eval,random,player_win,-10.0,7,100.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,3
No Tactical,1,871,eval,random,player_win,-10.0,5,100.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,2
No Tactical,1,872,eval,random,agent_win,10.0,10,92.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,5
No Tactical,1,873,eval,random,player_win,-10.0,15,100.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,7
No Tactical,1,874,eval,random,agent_win,10.0,10,92.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,5
No Tactical,1,875,eval,random,player_win,-10.0,7,100.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,3
No Tactical,1,876,eval,random,player_win,-10.0,11,100.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,5
No Tactical,1,877,eval,random,agent_win,10.0,10,92.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,5
No Tactical,1,878,eval,random,player_win,-10.0,13,100.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,6
No Tactical,1,879,eval,random,agent_win,10.0,10,92.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,5
No Tactical,1,880,eval,random,agent_win,10.0,12,84.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,6
No Tactical,1,881,eval,random,agent_win,10.0,8,76.0,4,Hard,0.05,0.0,0,3704,2777,0.0,0.0,0,0,4
No Tactical,1,882,eval,random,agent_win,10.0,10,68.0,4,Hard,0.05,0.0,0,3704,2777,0.0,0.0,0,0,5
No Tactical,1,883,eval,random,agent_win,10.0,8,60.0,3,Normal,0.05,0.0,0,3704,2777,0.0,0.0,0,0,4
No Tactical,1,884,eval,random,agent_win,10.0,12,52.0,3,Normal,0.05,0.0,0,3704,2777,0.0,0.0,0,0,6
No Tactical,1,885,eval,random,player_win,-10.0,7,62.0,3,Normal,0.05,0.0,0,3704,2777,0.0,0.0,0,0,3
No Tactical,1,886,eval,random,player_win,-10.0,9,72.0,4,Hard,0.05,0.0,0,3704,2777,0.0,0.0,0,0,4
No Tactical,1,887,eval,random,agent_win,10.0,12,64.0,3,Normal,0.05,0.0,0,3704,2777,0.0,0.0,0,0,6
No Tactical,1,888,eval,random,player_win,-10.0,9,74.0,4,Hard,0.05,0.0,0,3704,2777,0.0,0.0,0,0,4
No Tactical,1,889,eval,random,player_win,-10.0,7,84.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,3
No Tactical,1,890,eval,random,player_win,-10.0,9,94.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,4
No Tactical,1,891,eval,random,player_win,-10.0,11,100.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,5
No Tactical,1,892,eval,random,agent_win,10.0,12,92.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,6
No Tactical,1,893,eval,random,player_win,-10.0,11,100.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,5
No Tactical,1,894,eval,random,player_win,-10.0,5,100.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,2
No Tactical,1,895,eval,random,player_win,-10.0,7,100.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,3
No Tactical,1,896,eval,random,agent_win,10.0,8,92.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,4
No Tactical,1,897,eval,random,player_win,-10.0,7,100.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,3
No Tactical,1,898,eval,random,agent_win,10.0,6,92.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,3
No Tactical,1,899,eval,random,player_win,-10.0,13,100.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,6
No Tactical,1,900,eval,random,player_win,-10.0,11,100.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,5
No Tactical,1,901,eval,random,agent_win,10.0,12,92.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,6
No Tactical,1,902,eval,random,player_win,-10.0,11,100.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,5
No Tactical,1,903,eval,random,player_win,-10.0,9,100.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,4
No Tactical,1,904,eval,random,player_win,-10.0,9,100.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,4
No Tactical,1,905,eval,random,agent_win,10.0,10,92.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,5
No Tactical,1,906,eval,random,agent_win,10.0,14,84.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,7
No Tactical,1,907,eval,random,player_win,-10.0,11,94.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,5
No Tactical,1,908,eval,random,player_win,-10.0,7,100.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,3
No Tactical,1,909,eval,random,agent_win,10.0,10,92.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,5
No Tactical,1,910,eval,random,player_win,-10.0,11,100.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,5
No Tactical,1,911,eval,random,player_win,-10.0,9,100.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,4
No Tactical,1,912,eval,random,player_win,-10.0,11,100.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,5
No Tactical,1,913,eval,random,player_win,-10.0,9,100.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,4
No Tactical,1,914,eval,random,player_win,-10.0,7,100.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,3
No Tactical,1,915,eval,random,player_win,-10.0,5,100.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,2
No Tactical,1,916,eval,random,player_win,-10.0,9,100.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,4
No Tactical,1,917,eval,random,player_win,-10.0,7,100.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,3
No Tactical,1,918,eval,random,player_win,-10.0,9,100.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,4
No Tactical,1,919,eval,random,player_win,-10.0,13,100.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,6
No Tactical,1,920,eval,random,player_win,-10.0,5,100.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,2
No Tactical,1,921,eval,random,player_win,-10.0,7,100.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,3
No Tactical,1,922,eval,random,player_win,-10.0,9,100.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,4
No Tactical,1,923,eval,random,agent_win,10.0,14,92.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,7
No Tactical,1,924,eval,random,player_win,-10.0,13,100.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,6
No Tactical,1,925,eval,random,agent_win,10.0,12,92.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,6
No Tactical,1,926,eval,random,agent_win,10.0,12,84.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,6
No Tactical,1,927,eval,random,agent_win,10.0,10,76.0,4,Hard,0.05,0.0,0,3704,2777,0.0,0.0,0,0,5
No Tactical,1,928,eval,random,player_win,-10.0,13,86.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,6
No Tactical,1,929,eval,random,agent_win,10.0,14,78.0,4,Hard,0.05,0.0,0,3704,2777,0.0,0.0,0,0,7
No Tactical,1,930,eval,random,player_win,-10.0,9,88.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,4
No Tactical,1,931,eval,random,player_win,-10.0,9,98.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,4
No Tactical,1,932,eval,random,player_win,-10.0,9,100.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,4
No Tactical,1,933,eval,random,agent_win,10.0,8,92.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,4
No Tactical,1,934,eval,random,agent_win,10.0,12,84.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,6
No Tactical,1,935,eval,random,player_win,-10.0,13,94.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,6
No Tactical,1,936,eval,random,player_win,-10.0,7,100.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,3
No Tactical,1,937,eval,random,player_win,-10.0,13,100.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,6
No Tactical,1,938,eval,random,agent_win,10.0,8,92.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,4
No Tactical,1,939,eval,random,agent_win,10.0,12,84.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,6
No Tactical,1,940,eval,random,player_win,-10.0,11,94.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,5
No Tactical,1,941,eval,random,agent_win,10.0,6,86.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,3
No Tactical,1,942,eval,random,player_win,-10.0,13,96.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,6
No Tactical,1,943,eval,random,agent_win,10.0,14,88.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,7
No Tactical,1,944,eval,random,player_win,-10.0,11,98.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,5
No Tactical,1,945,eval,random,agent_win,10.0,8,90.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,4
No Tactical,1,946,eval,random,agent_win,10.0,8,82.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,4
No Tactical,1,947,eval,random,agent_win,10.0,12,74.0,4,Hard,0.05,0.0,0,3704,2777,0.0,0.0,0,0,6
No Tactical,1,948,eval,random,agent_win,10.0,6,66.0,4,Hard,0.05,0.0,0,3704,2777,0.0,0.0,0,0,3
No Tactical,1,949,eval,random,player_win,-10.0,7,76.0,4,Hard,0.05,0.0,0,3704,2777,0.0,0.0,0,0,3
No Tactical,1,950,eval,random,agent_win,10.0,12,68.0,4,Hard,0.05,0.0,0,3704,2777,0.0,0.0,0,0,6
No Tactical,1,951,eval,random,player_win,-10.0,7,78.0,4,Hard,0.05,0.0,0,3704,2777,0.0,0.0,0,0,3
No Tactical,1,952,eval,random,agent_win,10.0,8,70.0,4,Hard,0.05,0.0,0,3704,2777,0.0,0.0,0,0,4
No Tactical,1,953,eval,random,agent_win,10.0,12,62.0,3,Normal,0.05,0.0,0,3704,2777,0.0,0.0,0,0,6
No Tactical,1,954,eval,random,player_win,-10.0,11,72.0,4,Hard,0.05,0.0,0,3704,2777,0.0,0.0,0,0,5
No Tactical,1,955,eval,random,player_win,-10.0,9,82.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,4
No Tactical,1,956,eval,random,player_win,-10.0,7,92.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,3
No Tactical,1,957,eval,random,agent_win,10.0,14,84.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,7
No Tactical,1,958,eval,random,agent_win,10.0,14,76.0,4,Hard,0.05,0.0,0,3704,2777,0.0,0.0,0,0,7
No Tactical,1,959,eval,random,player_win,-10.0,13,86.0,5,Expert,0.05,0.0,0,3704,2777,0.0,0.0,0,0,6
No Tactical,1,960,eval,random,agent_win,10.0,12,78.0,4,Hard,0.05,0.0,0,3704,2777,0.0,0.0,0,0,6
No Tactical,1,961,eval,random,agent_win,10.0,14,70.0,4,Hard,0.05,0.0,0,3704,2777,0.0,0.0,0,0,7
