model,seed,episode,result,reward,move_count,agent_win_rate,player_win_rate,draw_rate,skill,skill_change,difficulty,difficulty_name,epsilon,effective_epsilon,avg_q_change,max_q_change,q_updates,episode_q_updates,learned_states,tactical_moves,epsilon_moves,q_policy_moves,use_q_learning,use_tactical,use_adaptive,use_epsilon
Full Model,5,91,P,-10.0,11,58.24175824175824,41.75824175824176,0.0,42,18,2,Easy,0.05,0.05500000000000001,0.6,3.0,383,5,305,0,0,5,True,True,True,True
Full Model,5,92,A,10.0,10,58.69565217391305,41.30434782608695,0.0,42,0,2,Easy,0.05,0.05500000000000001,0.6,3.0,388,5,309,0,0,5,True,True,True,True
Full Model,5,93,P,-10.0,13,58.064516129032256,41.935483870967744,0.0,42,0,2,Easy,0.05,0.05500000000000001,0.5,3.0,394,6,314,0,1,5,True,True,True,True
Full Model,5,94,P,-10.0,7,57.4468085106383,42.5531914893617,0.0,60,18,3,Normal,0.05,0.05,1.0,3.0,397,3,316,0,0,3,True,True,True,True
Full Model,5,95,A,10.0,12,57.89473684210526,42.10526315789474,0.0,60,0,3,Normal,0.05,0.05,0.5,3.0,403,6,321,0,0,6,True,True,True,True
Full Model,5,96,A,10.0,12,58.333333333333336,41.666666666666664,0.0,60,0,3,Normal,0.05,0.05,0.5,3.0,409,6,326,1,0,5,True,True,True,True
Full Model,5,97,A,10.0,8,58.76288659793814,41.23711340206186,0.0,60,0,3,Normal,0.05,0.05,0.75,3.0,413,4,329,1,0,3,True,True,True,True
Full Model,5,98,P,-10.0,9,58.16326530612245,41.83673469387755,0.0,60,0,3,Normal,0.05,0.05,0.75,3.0,417,4,331,0,0,4,True,True,True,True
Full Model,5,99,A,10.0,8,58.58585858585859,41.41414141414141,0.0,42,-18,2,Easy,0.05,0.05500000000000001,0.75,3.0,421,4,334,2,0,2,True,True,True,True
Full Model,5,100,P,-10.0,7,58.0,42.0,0.0,60,18,3,Normal,0.05,0.05,1.0,3.0,424,3,336,0,0,3,True,True,True,True
Without Tactical Policy,1,1,P,-10.0,5,0.0,100.0,0.0,60,10,1,Very Easy,0.95,1.0,1.5,3.0,2,2,2,0,2,0,True,False,True,True
Without Tactical Policy,1,2,P,-10.0,9,0.0,100.0,0.0,70,10,1,Very Easy,0.9025,1.0,0.75,3.0,6,4,6,0,4,0,True,False,True,True
Without Tactical Policy,1,3,A,10.0,12,33.333333333333336,66.66666666666667,0.0,62,-8,3,Normal,0.8573749999999999,0.6859,0.5,3.0,12,6,12,0,6,0,True,False,True,True
Without Tactical Policy,1,4,P,-10.0,11,25.0,75.0,0.0,72,10,4,Hard,0.8145062499999999,0.40725312499999994,0.6,3.0,17,5,17,0,3,2,True,False,True,True
Without Tactical Policy,1,5,P,-10.0,13,20.0,80.0,0.0,82,10,5,Expert,0.7737809374999999,0.19344523437499997,0.5,3.0,23,6,23,0,2,4,True,False,True,True
Without Tactical Policy,1,6,A,10.0,6,33.333333333333336,66.66666666666667,0.0,74,-8,4,Hard,0.7350918906249998,0.3675459453124999,1.0,3.0,26,3,26,0,1,2,True,False,True,True
Without Tactical Policy,1,7,A,10.0,14,42.857142857142854,57.142857142857146,0.0,66,-8,4,Hard,0.6983372960937497,0.34916864804687486,0.42857142857142855,3.0,33,7,32,0,2,5,True,False,True,True
Without Tactical Policy,1,8,A,10.0,12,50.0,50.0,0.0,58,-8,3,Normal,0.6634204312890623,0.5307363450312498,0.5,3.0,39,6,38,0,0,6,True,False,True,True
Without Tactical Policy,1,9,A,10.0,8,55.55555555555556,44.44444444444444,0.0,50,-8,3,Normal,0.6302494097246091,0.5041995277796872,0.75,3.0,43,4,42,0,1,3,True,False,True,True
Without Tactical Policy,1,10,A,10.0,8,60.0,40.0,0.0,42,-8,2,Easy,0.5987369392383786,0.6586106331622165,0.75,3.0,47,4,45,0,1,3,True,False,True,True
Without Tactical Policy,1,11,P,-10.0,7,54.54545454545455,45.45454545454545,0.0,42,0,2,Easy,0.5688000922764596,0.6256801015041056,1.0,3.0,50,3,48,0,2,1,True,False,True,True
Without Tactical Policy,1,12,P,-10.0,7,50.0,50.0,0.0,42,0,2,Easy,0.5403600876626365,0.5943960964289002,1.0,3.0,53,3,50,0,3,0,True,False,True,True
Without Tactical Policy,1,13,A,10.0,12,53.84615384615385,46.15384615384615,0.0,42,0,2,Easy,0.5133420832795047,0.5646762916074552,0.5,3.0,59,6,55,0,3,3,True,False,True,True
Without Tactical Policy,1,14,P,-10.0,9,50.0,50.0,0.0,42,0,2,Easy,0.48767497911552943,0.5364424770270824,0.75,3.0,63,4,59,0,1,3,True,False,True,True
Without Tactical Policy,1,15,P,-10.0,11,46.666666666666664,53.333333333333336,0.0,42,0,2,Easy,0.46329123015975293,0.5096203531757283,0.6,3.0,68,5,63,0,2,3,True,False,True,True
Without Tactical Policy,1,16,P,-10.0,11,43.75,56.25,0.0,60,18,3,Normal,0.44012666865176525,0.3521013349214122,0.6,3.0,73,5,68,0,4,1,True,False,True,True
Without Tactical Policy,1,17,P,-10.0,7,41.1764705882353,58.8235294117647,0.0,78,18,4,Hard,0.41812033521917696,0.20906016760958848,1.0,3.0,76,3,70,0,1,2,True,False,True,True
Without Tactical Policy,1,18,P,-10.0,7,38.888888888888886,61.111111111111114,0.0,96,18,5,Expert,0.3972143184582181,0.09930357961455452,1.0,3.0,79,3,73,0,1,2,True,False,True,True
Without Tactical Policy,1,19,P,-10.0,9,36.8421052631579,63.1578947368421,0.0,100,4,5,Expert,0.37735360253530714,0.09433840063382679,0.75,3.0,83,4,76,0,0,4,True,False,True,True
Without Tactical Policy,1,20,A,10.0,14,40.0,60.0,0.0,100,0,5,Expert,0.35848592240854177,0.08962148060213544,0.42857142857142855,3.0,90,7,82,0,0,7,True,False,True,True
Without Tactical Policy,1,21,P,-10.0,7,38.095238095238095,61.904761904761905,0.0,100,0,5,Expert,0.34056162628811465,0.08514040657202866,1.0,3.0,93,3,84,0,0,3,True,False,True,True
Without Tactical Policy,1,22,A,10.0,14,40.90909090909091,59.09090909090909,0.0,96,-4,5,Expert,0.3235335449737089,0.08088338624342722,0.42857142857142855,3.0,100,7,90,0,2,5,True,False,True,True
Without Tactical Policy,1,23,P,-10.0,9,39.130434782608695,60.869565217391305,0.0,100,4,5,Expert,0.30735686772502346,0.07683921693125587,0.75,3.0,104,4,93,0,0,4,True,False,True,True
Without Tactical Policy,1,24,P,-10.0,11,37.5,62.5,0.0,100,0,5,Expert,0.2919890243387723,0.07299725608469307,0.6,3.0,109,5,97,0,1,4,True,False,True,True
Without Tactical Policy,1,25,P,-10.0,5,36.0,64.0,0.0,100,0,5,Expert,0.27738957312183365,0.06934739328045841,1.5,3.0,111,2,98,0,0,2,True,False,True,True
Without Tactical Policy,1,26,P,-10.0,11,34.61538461538461,65.38461538461539,0.0,100,0,5,Expert,0.263520094465742,0.0658800236164355,0.6,3.0,116,5,102,0,0,5,True,False,True,True
Without Tactical Policy,1,27,P,-10.0,11,33.333333333333336,66.66666666666667,0.0,100,0,5,Expert,0.25034408974245487,0.06258602243561372,0.6,3.0,121,5,107,0,0,5,True,False,True,True
Without Tactical Policy,1,28,A,10.0,12,35.714285714285715,64.28571428571429,0.0,96,-4,5,Expert,0.2378268852553321,0.059456721313833026,0.5,3.0,127,6,112,0,0,6,True,False,True,True
Without Tactical Policy,1,29,P,-10.0,11,34.48275862068966,65.51724137931035,0.0,96,0,5,Expert,0.2259355409925655,0.05648388524814137,0.6,3.0,132,5,116,0,0,5,True,False,True,True
Without Tactical Policy,1,30,P,-10.0,13,33.333333333333336,66.66666666666667,0.0,100,4,5,Expert,0.2146387639429372,0.0536596909857343,0.5,3.0,138,6,122,0,1,5,True,False,True,True
Without Tactical Policy,1,31,P,-10.0,13,32.25806451612903,67.74193548387096,0.0,100,0,5,Expert,0.20390682574579033,0.05097670643644758,0.5,3.0,144,6,127,0,0,6,True,False,True,True
Without Tactical Policy,1,32,A,10.0,12,34.375,65.625,0.0,100,0,5,Expert,0.1937114844585008,0.05,0.5,3.0,150,6,132,0,1,5,True,False,True,True
Without Tactical Policy,1,33,P,-10.0,9,33.333333333333336,66.66666666666667,0.0,100,0,5,Expert,0.18402591023557577,0.05,0.75,3.0,154,4,135,0,0,4,True,False,True,True
Without Tactical Policy,1,34,A,10.0,6,35.294117647058826,64.70588235294117,0.0,96,-4,5,Expert,0.17482461472379698,0.05,1.0,3.0,157,3,137,0,0,3,True,False,True,True
Without Tactical Policy,1,35,P,-10.0,9,34.285714285714285,65.71428571428571,0.0,96,0,5,Expert,0.16608338398760714,0.05,0.75,3.0,161,4,140,0,0,4,True,False,True,True
Without Tactical Policy,1,36,P,-10.0,13,33.333333333333336,66.66666666666667,0.0,96,0,5,Expert,0.15777921478822676,0.05,0.5,3.0,167,6,145,0,0,6,True,False,True,True
Without Tactical Policy,1,37,P,-10.0,13,32.432432432432435,67.56756756756756,0.0,96,0,5,Expert,0.14989025404881542,0.05,0.5,3.0,173,6,150,0,0,6,True,False,True,True
Without Tactical Policy,1,38,A,10.0,14,34.21052631578947,65.78947368421052,0.0,96,0,5,Expert,0.14239574134637464,0.05,0.42857142857142855,3.0,180,7,156,0,1,6,True,False,True,True
Without Tactical Policy,1,39,P,-10.0,11,33.333333333333336,66.66666666666667,0.0,96,0,5,Expert,0.1352759542790559,0.05,0.6,3.0,185,5,160,0,0,5,True,False,True,True
Without Tactical Policy,1,40,A,10.0,8,35.0,65.0,0.0,78,-18,4,Hard,0.1285121565651031,0.06425607828255155,0.75,3.0,189,4,163,0,2,2,True,False,True,True
Without Tactical Policy,1,41,P,-10.0,9,34.146341463414636,65.85365853658537,0.0,78,0,4,Hard,0.12208654873684793,0.061043274368423966,0.75,3.0,193,4,167,0,0,4,True,False,True,True
Without Tactical Policy,1,42,A,10.0,10,35.714285714285715,64.28571428571429,0.0,78,0,4,Hard,0.11598222130000553,0.057991110650002765,0.6,3.0,198,5,171,0,0,5,True,False,True,True
Without Tactical Policy,1,43,P,-10.0,9,34.883720930232556,65.11627906976744,0.0,78,0,4,Hard,0.11018311023500525,0.055091555117502626,0.75,3.0,202,4,174,0,0,4,True,False,True,True
Without Tactical Policy,1,44,P,-10.0,7,34.09090909090909,65.9090909090909,0.0,96,18,5,Expert,0.10467395472325498,0.05,1.0,3.0,205,3,176,0,0,3,True,False,True,True
Without Tactical Policy,1,45,A,10.0,10,35.55555555555556,64.44444444444444,0.0,78,-18,4,Hard,0.09944025698709223,0.05,0.6,3.0,210,5,181,0,1,4,True,False,True,True
Without Tactical Policy,1,46,A,10.0,10,36.95652173913044,63.04347826086956,0.0,60,-18,3,Normal,0.09446824413773762,0.0755745953101901,0.6,3.0,215,5,185,0,1,4,True,False,True,True
Without Tactical Policy,1,47,A,10.0,14,38.297872340425535,61.702127659574465,0.0,42,-18,2,Easy,0.08974483193085074,0.09871931512393582,0.42857142857142855,3.0,222,7,191,0,2,5,True,False,True,True
Without Tactical Policy,1,48,P,-10.0,9,37.5,62.5,0.0,60,18,3,Normal,0.0852575903343082,0.06820607226744656,0.75,3.0,226,4,194,0,0,4,True,False,True,True
Without Tactical Policy,1,49,P,-10.0,13,36.734693877551024,63.265306122448976,0.0,60,0,3,Normal,0.08099471081759278,0.06479576865407423,0.5,3.0,232,6,199,0,0,6,True,False,True,True
Without Tactical Policy,1,50,P,-10.0,5,36.0,64.0,0.0,78,18,4,Hard,0.07694497527671314,0.05,1.5,3.0,234,2,200,0,0,2,True,False,True,True
Without Tactical Policy,1,51,A,10.0,12,37.254901960784316,62.745098039215684,0.0,60,-18,3,Normal,0.07309772651287748,0.05847818121030199,0.5,3.0,240,6,205,0,0,6,True,False,True,True
Without Tactical Policy,1,52,P,-10.0,11,36.53846153846154,63.46153846153846,0.0,78,18,4,Hard,0.0694428401872336,0.05,0.6,3.0,245,5,209,0,2,3,True,False,True,True
Without Tactical Policy,1,53,P,-10.0,9,35.84905660377358,64.15094339622641,0.0,78,0,4,Hard,0.0659706981778719,0.05,0.75,3.0,249,4,212,0,0,4,True,False,True,True
Without Tactical Policy,1,54,A,10.0,10,37.03703703703704,62.96296296296296,0.0,60,-18,3,Normal,0.0626721632689783,0.050137730615182646,0.6,3.0,254,5,216,0,1,4,True,False,True,True
Without Tactical Policy,1,55,P,-10.0,13,36.36363636363637,63.63636363636363,0.0,78,18,4,Hard,0.059538555105529384,0.05,0.5,3.0,260,6,221,0,0,6,True,False,True,True
Without Tactical Policy,1,56,P,-10.0,7,35.714285714285715,64.28571428571429,0.0,96,18,5,Expert,0.05656162735025291,0.05,1.0,3.0,263,3,223,0,0,3,True,False,True,True
Without Tactical Policy,1,57,A,10.0,6,36.8421052631579,63.1578947368421,0.0,96,0,5,Expert,0.053733545982740265,0.05,1.0,3.0,266,3,225,0,0,3,True,False,True,True
Without Tactical Policy,1,58,A,10.0,10,37.93103448275862,62.06896551724138,0.0,78,-18,4,Hard,0.05104686868360325,0.05,0.6,3.0,271,5,229,0,0,5,True,False,True,True
Without Tactical Policy,1,59,P,-10.0,9,37.28813559322034,62.71186440677966,0.0,78,0,4,Hard,0.05,0.05,0.75,3.0,275,4,232,0,0,4,True,False,True,True
Without Tactical Policy,1,60,P,-10.0,7,36.666666666666664,63.333333333333336,0.0,78,0,4,Hard,0.05,0.05,1.0,3.0,278,3,234,0,0,3,True,False,True,True
Without Tactical Policy,1,61,A,10.0,6,37.704918032786885,62.295081967213115,0.0,78,0,4,Hard,0.05,0.05,1.0,3.0,281,3,236,0,0,3,True,False,True,True
Without Tactical Policy,1,62,P,-10.0,7,37.096774193548384,62.903225806451616,0.0,78,0,4,Hard,0.05,0.05,1.0,3.0,284,3,238,0,1,2,True,False,True,True
Without Tactical Policy,1,63,P,-10.0,13,36.507936507936506,63.492063492063494,0.0,78,0,4,Hard,0.05,0.05,0.5,3.0,290,6,243,0,0,6,True,False,True,True
Without Tactical Policy,1,64,A,10.0,10,37.5,62.5,0.0,78,0,4,Hard,0.05,0.05,0.6,3.0,295,5,247,0,0,5,True,False,True,True
Without Tactical Policy,1,65,P,-10.0,7,36.92307692307692,63.07692307692308,0.0,78,0,4,Hard,0.05,0.05,1.0,3.0,298,3,249,0,0,3,True,False,True,True
Without Tactical Policy,1,66,P,-10.0,9,36.36363636363637,63.63636363636363,0.0,78,0,4,Hard,0.05,0.05,0.75,3.0,302,4,252,0,0,4,True,False,True,True
Without Tactical Policy,1,67,A,10.0,10,37.3134328358209,62.6865671641791,0.0,78,0,4,Hard,0.05,0.05,0.6,3.0,307,5,256,0,0,5,True,False,True,True
Without Tactical Policy,1,68,A,10.0,14,38.23529411764706,61.76470588235294,0.0,78,0,4,Hard,0.05,0.05,0.42857142857142855,3.0,314,7,262,0,1,6,True,False,True,True
Without Tactical Policy,1,69,A,10.0,10,39.130434782608695,60.869565217391305,0.0,60,-18,3,Normal,0.05,0.05,0.6,3.0,319,5,266,0,0,5,True,False,True,True
Without Tactical Policy,1,70,P,-10.0,13,38.57142857142857,61.42857142857143,0.0,60,0,3,Normal,0.05,0.05,0.5,3.0,325,6,271,0,0,6,True,False,True,True
Without Tactical Policy,1,71,P,-10.0,9,38.028169014084504,61.971830985915496,0.0,78,18,4,Hard,0.05,0.05,0.75,3.0,329,4,274,0,0,4,True,False,True,True
Without Tactical Policy,1,72,A,10.0,10,38.888888888888886,61.111111111111114,0.0,60,-18,3,Normal,0.05,0.05,0.6,3.0,334,5,278,0,0,5,True,False,True,True
Without Tactical Policy,1,73,P,-10.0,9,38.35616438356164,61.64383561643836,0.0,60,0,3,Normal,0.05,0.05,0.75,3.0,338,4,281,0,0,4,True,False,True,True
Without Tactical Policy,1,74,P,-10.0,11,37.83783783783784,62.16216216216216,0.0,78,18,4,Hard,0.05,0.05,0.6,3.0,343,5,285,0,0,5,True,False,True,True
Without Tactical Policy,1,75,A,10.0,8,38.666666666666664,61.333333333333336,0.0,60,-18,3,Normal,0.05,0.05,0.75,3.0,347,4,288,0,0,4,True,False,True,True
Without Tactical Policy,1,76,A,10.0,10,39.473684210526315,60.526315789473685,0.0,42,-18,2,Easy,0.05,0.05500000000000001,0.6,3.0,352,5,292,0,1,4,True,False,True,True
Without Tactical Policy,1,77,A,10.0,8,40.25974025974026,59.74025974025974,0.0,42,0,2,Easy,0.05,0.05500000000000001,0.75,3.0,356,4,295,0,0,4,True,False,True,True
Without Tactical Policy,1,78,P,-10.0,5,39.743589743589745,60.256410256410255,0.0,60,18,3,Normal,0.05,0.05,1.5,3.0,358,2,296,0,0,2,True,False,True,True
Without Tactical Policy,1,79,P,-10.0,5,39.24050632911393,60.75949367088607,0.0,78,18,4,Hard,0.05,0.05,1.5,3.0,360,2,297,0,0,2,True,False,True,True
Without Tactical Policy,1,80,P,-10.0,11,38.75,61.25,0.0,78,0,4,Hard,0.05,0.05,0.6,3.0,365,5,301,0,1,4,True,False,True,True
Without Tactical Policy,1,81,A,10.0,10,39.50617283950617,60.49382716049383,0.0,60,-18,3,Normal,0.05,0.05,0.6,3.0,370,5,305,0,0,5,True,False,True,True
Without Tactical Policy,1,82,A,10.0,8,40.24390243902439,59.75609756097561,0.0,60,0,3,Normal,0.05,0.05,0.75,3.0,374,4,308,0,0,4,True,False,True,True
Without Tactical Policy,1,83,A,10.0,8,40.963855421686745,59.036144578313255,0.0,42,-18,2,Easy,0.05,0.05500000000000001,0.75,3.0,378,4,311,0,1,3,True,False,True,True
Without Tactical Policy,1,84,A,10.0,6,41.666666666666664,58.333333333333336,0.0,24,-18,1,Very Easy,0.05,0.0675,1.0,3.0,381,3,312,0,0,3,True,False,True,True
Without Tactical Policy,1,85,P,-10.0,13,41.1764705882353,58.8235294117647,0.0,42,18,2,Easy,0.05,0.05500000000000001,0.5,3.0,387,6,317,0,0,6,True,False,True,True
Without Tactical Policy,1,86,A,10.0,10,41.86046511627907,58.13953488372093,0.0,42,0,2,Easy,0.05,0.05500000000000001,0.6,3.0,392,5,321,0,0,5,True,False,True,True
Without Tactical Policy,1,87,P,-10.0,13,41.37931034482759,58.62068965517241,0.0,60,18,3,Normal,0.05,0.05,0.5,3.0,398,6,326,0,1,5,True,False,True,True
Without Tactical Policy,1,88,A,10.0,10,42.04545454545455,57.95454545454545,0.0,42,-18,2,Easy,0.05,0.05500000000000001,0.6,3.0,403,5,330,0,0,5,True,False,True,True
Without Tactical Policy,1,89,A,10.0,10,42.69662921348315,57.30337078651685,0.0,24,-18,1,Very Easy,0.05,0.0675,0.6,3.0,408,5,333,0,0,5,True,False,True,True
Without Tactical Policy,1,90,P,-10.0,9,42.22222222222222,57.77777777777778,0.0,24,0,1,Very Easy,0.05,0.0675,0.75,3.0,412,4,336,0,0,4,True,False,True,True
Without Tactical Policy,1,91,P,-10.0,9,41.75824175824176,58.24175824175824,0.0,42,18,2,Easy,0.05,0.05500000000000001,0.75,3.0,416,4,339,0,0,4,True,False,True,True
Without Tactical Policy,1,92,A,10.0,12,42.391304347826086,57.608695652173914,0.0,42,0,2,Easy,0.05,0.05500000000000001,0.5,3.0,422,6,344,0,1,5,True,False,True,True
Without Tactical Policy,1,93,P,-10.0,11,41.935483870967744,58.064516129032256,0.0,60,18,3,Normal,0.05,0.05,0.6,3.0,427,5,348,0,0,5,True,False,True,True
Without Tactical Policy,1,94,A,10.0,6,42.5531914893617,57.4468085106383,0.0,60,0,3,Normal,0.05,0.05,1.0,3.0,430,3,350,0,0,3,True,False,True,True
Without Tactical Policy,1,95,A,10.0,12,43.1578947368421,56.8421052631579,0.0,42,-18,2,Easy,0.05,0.05500000000000001,0.5,3.0,436,6,355,0,0,6,True,False,True,True
Without Tactical Policy,1,96,A,10.0,6,43.75,56.25,0.0,42,0,2,Easy,0.05,0.05500000000000001,1.0,3.0,439,3,356,0,0,3,True,False,True,True
Without Tactical Policy,1,97,A,10.0,6,44.329896907216494,55.670103092783506,0.0,24,-18,1,Very Easy,0.05,0.0675,1.0,3.0,442,3,358,0,0,3,True,False,True,True
Without Tactical Policy,1,98,A,10.0,12,44.89795918367347,55.10204081632653,0.0,24,0,1,Very Easy,0.05,0.0675,0.5,3.0,448,6,363,0,0,6,True,False,True,True
Without Tactical Policy,1,99,A,10.0,14,45.45454545454545,54.54545454545455,0.0,24,0,1,Very Easy,0.05,0.0675,0.42857142857142855,3.0,455,7,369,0,1,6,True,False,True,True
Without Tactical Policy,1,100,P,-10.0,7,45.0,55.0,0.0,24,0,1,Very Easy,0.05,0.0675,1.0,3.0,458,3,371,0,1,2,True,False,True,True
Without Tactical Policy,2,1,A,10.0,10,100.0,0.0,0.0,42,-8,1,Very Easy,0.95,1.0,0.6,3.0,5,5,5,0,5,0,True,False,True,True
Without Tactical Policy,2,2,A,10.0,10,100.0,0.0,0.0,34,-8,1,Very Easy,0.9025,1.0,0.6,3.0,10,5,10,0,5,0,True,False,True,True
Without Tactical Policy,2,3,P,-10.0,9,66.66666666666667,33.333333333333336,0.0,44,10,2,Easy,0.8573749999999999,0.9431124999999999,0.75,3.0,14,4,14,0,4,0,True,False,True,True
Without Tactical Policy,2,4,P,-10.0,9,50.0,50.0,0.0,54,10,3,Normal,0.8145062499999999,0.651605,0.75,3.0,18,4,18,0,3,1,True,False,True,True
Without Tactical Policy,2,5,A,10.0,12,60.0,40.0,0.0,46,-8,3,Normal,0.7737809374999999,0.6190247499999999,0.5,3.0,24,6,23,0,2,4,True,False,True,True
Without Tactical Policy,2,6,A,10.0,10,66.66666666666667,33.333333333333336,0.0,38,-8,2,Easy,0.7350918906249998,0.8086010796874998,0.6,3.0,29,5,27,0,4,1,True,False,True,True
Without Tactical Policy,2,7,P,-10.0,7,57.142857142857146,42.857142857142854,0.0,48,10,3,Normal,0.6983372960937497,0.5586698368749998,1.0,3.0,32,3,30,0,3,0,True,False,True,True
Without Tactical Policy,2,8,P,-10.0,7,50.0,50.0,0.0,58,10,3,Normal,0.6634204312890623,0.5307363450312498,1.0,3.0,35,3,32,0,0,3,True,False,True,True
Without Tactical Policy,2,9,P,-10.0,11,44.44444444444444,55.55555555555556,0.0,68,10,4,Hard,0.6302494097246091,0.31512470486230454,0.6,3.0,40,5,37,0,4,1,True,False,True,True
Without Tactical Policy,2,10,P,-10.0,7,40.0,60.0,0.0,78,10,4,Hard,0.5987369392383786,0.2993684696191893,1.0,3.0,43,3,39,0,2,1,True,False,True,True
Without Tactical Policy,2,11,P,-10.0,7,36.36363636363637,63.63636363636363,0.0,96,18,5,Expert,0.5688000922764596,0.1422000230691149,1.0,3.0,46,3,41,0,0,3,True,False,True,True
Without Tactical Policy,2,12,P,-10.0,11,33.333333333333336,66.66666666666667,0.0,100,4,5,Expert,0.5403600876626365,0.13509002191565914,0.6,3.0,51,5,46,0,0,5,True,False,True,True
Without Tactical Policy,2,13,P,-10.0,13,30.76923076923077,69.23076923076923,0.0,100,0,5,Expert,0.5133420832795047,0.12833552081987618,0.5,3.0,57,6,52,0,0,6,True,False,True,True
Without Tactical Policy,2,14,P,-10.0,11,28.571428571428573,71.42857142857143,0.0,100,0,5,Expert,0.48767497911552943,0.12191874477888236,0.6,3.0,62,5,56,0,0,5,True,False,True,True
Without Tactical Policy,2,15,A,10.0,8,33.333333333333336,66.66666666666667,0.0,100,0,5,Expert,0.46329123015975293,0.11582280753993823,0.75,3.0,66,4,60,0,2,2,True,False,True,True
Without Tactical Policy,2,16,P,-10.0,9,31.25,68.75,0.0,100,0,5,Expert,0.44012666865176525,0.11003166716294131,0.75,3.0,70,4,63,0,2,2,True,False,True,True
Without Tactical Policy,2,17,P,-10.0,5,29.41176470588235,70.58823529411765,0.0,100,0,5,Expert,0.41812033521917696,0.10453008380479424,1.5,3.0,72,2,65,0,0,2,True,False,True,True
Without Tactical Policy,2,18,P,-10.0,5,27.77777777777778,72.22222222222223,0.0,100,0,5,Expert,0.3972143184582181,0.09930357961455452,1.5,3.0,74,2,67,0,0,2,True,False,True,True
Without Tactical Policy,2,19,A,10.0,10,31.57894736842105,68.42105263157895,0.0,100,0,5,Expert,0.37735360253530714,0.09433840063382679,0.6,3.0,79,5,72,0,2,3,True,False,True,True
Without Tactical Policy,2,20,P,-10.0,11,30.0,70.0,0.0,100,0,5,Expert,0.35848592240854177,0.08962148060213544,0.6,3.0,84,5,75,0,1,4,True,False,True,True
Without Tactical Policy,2,21,P,-10.0,7,28.571428571428573,71.42857142857143,0.0,100,0,5,Expert,0.34056162628811465,0.08514040657202866,1.0,3.0,87,3,77,0,0,3,True,False,True,True
Without Tactical Policy,2,22,P,-10.0,11,27.272727272727273,72.72727272727273,0.0,100,0,5,Expert,0.3235335449737089,0.08088338624342722,0.6,3.0,92,5,81,0,1,4,True,False,True,True
Without Tactical Policy,2,23,A,10.0,8,30.434782608695652,69.56521739130434,0.0,96,-4,5,Expert,0.30735686772502346,0.07683921693125587,0.75,3.0,96,4,84,0,0,4,True,False,True,True
Without Tactical Policy,2,24,A,10.0,12,33.333333333333336,66.66666666666667,0.0,78,-18,4,Hard,0.2919890243387723,0.14599451216938614,0.5,3.0,102,6,89,0,0,6,True,False,True,True
Without Tactical Policy,2,25,P,-10.0,11,32.0,68.0,0.0,96,18,5,Expert,0.27738957312183365,0.06934739328045841,0.6,3.0,107,5,94,0,1,4,True,False,True,True
Without Tactical Policy,2,26,A,10.0,16,34.61538461538461,65.38461538461539,0.0,78,-18,4,Hard,0.263520094465742,0.131760047232871,0.375,3.0,115,8,101,0,0,8,True,False,True,True
Without Tactical Policy,2,27,P,-10.0,11,33.333333333333336,66.66666666666667,0.0,78,0,4,Hard,0.25034408974245487,0.12517204487122743,0.6,3.0,120,5,106,0,0,5,True,False,True,True
Without Tactical Policy,2,28,P,-10.0,9,32.142857142857146,67.85714285714286,0.0,78,0,4,Hard,0.2378268852553321,0.11891344262766605,0.75,3.0,124,4,109,0,0,4,True,False,True,True
Without Tactical Policy,2,29,P,-10.0,9,31.03448275862069,68.96551724137932,0.0,96,18,5,Expert,0.2259355409925655,0.05648388524814137,0.75,3.0,128,4,112,0,0,4,True,False,True,True
Without Tactical Policy,2,30,P,-10.0,7,30.0,70.0,0.0,96,0,5,Expert,0.2146387639429372,0.0536596909857343,1.0,3.0,131,3,114,0,0,3,True,False,True,True
Without Tactical Policy,2,31,P,-10.0,9,29.032258064516128,70.96774193548387,0.0,96,0,5,Expert,0.20390682574579033,0.05097670643644758,0.75,3.0,135,4,117,0,0,4,True,False,True,True
Without Tactical Policy,2,32,P,-10.0,11,28.125,71.875,0.0,96,0,5,Expert,0.1937114844585008,0.05,0.6,3.0,140,5,121,0,0,5,True,False,True,True
Without Tactical Policy,2,33,P,-10.0,5,27.272727272727273,72.72727272727273,0.0,100,4,5,Expert,0.18402591023557577,0.05,1.5,3.0,142,2,123,0,1,1,True,False,True,True
Without Tactical Policy,2,34,A,10.0,12,29.41176470588235,70.58823529411765,0.0,100,0,5,Expert,0.17482461472379698,0.05,0.5,3.0,148,6,128,0,0,6,True,False,True,True
Without Tactical Policy,2,35,P,-10.0,11,28.571428571428573,71.42857142857143,0.0,100,0,5,Expert,0.16608338398760714,0.05,0.6,3.0,153,5,132,0,0,5,True,False,True,True
Without Tactical Policy,2,36,A,10.0,8,30.555555555555557,69.44444444444444,0.0,100,0,5,Expert,0.15777921478822676,0.05,0.75,3.0,157,4,135,0,0,4,True,False,True,True
Without Tactical Policy,2,37,P,-10.0,9,29.72972972972973,70.27027027027027,0.0,100,0,5,Expert,0.14989025404881542,0.05,0.75,3.0,161,4,138,0,0,4,True,False,True,True
Without Tactical Policy,2,38,A,10.0,12,31.57894736842105,68.42105263157895,0.0,96,-4,5,Expert,0.14239574134637464,0.05,0.5,3.0,167,6,143,0,0,6,True,False,True,True
