model,seed,episode,result,reward,move_count,agent_win_rate,player_win_rate,draw_rate,skill,skill_change,difficulty,difficulty_name,epsilon,effective_epsilon,avg_q_change,max_q_change,q_updates,episode_q_updates,learned_states,tactical_moves,epsilon_moves,q_policy_moves,use_q_learning,use_tactical,use_adaptive,use_epsilon
Full Model,4,100,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,0.17647361755371094,0.3529472351074219,200,2,26,2,0,0,True,True,True,True
Full Model,5,1,P,-10.0,5,0.0,100.0,0.0,60,10,1,Very Easy,0.95,1.0,1.5,3.0,2,2,2,0,2,0,True,True,True,True
Full Model,5,2,P,-10.0,5,0.0,100.0,0.0,70,10,1,Very Easy,0.9025,1.0,1.5,3.0,4,2,4,0,2,0,True,True,True,True
Full Model,5,3,P,-10.0,5,0.0,100.0,0.0,80,10,5,Expert,0.8573749999999999,0.21434374999999997,1.5,3.0,6,2,6,0,2,0,True,True,True,True
Full Model,5,4,P,-10.0,5,0.0,100.0,0.0,90,10,5,Expert,0.8145062499999999,0.20362656249999997,1.5,3.0,8,2,8,2,0,0,True,True,True,True
Full Model,5,5,P,-10.0,5,0.0,100.0,0.0,100,10,5,Expert,0.7737809374999999,0.19344523437499997,1.0500001907348633,2.1000003814697266,10,2,8,2,0,0,True,True,True,True
Full Model,5,6,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.7350918906249998,0.18377297265624995,1.5,3.0,12,2,9,1,1,0,True,True,True,True
Full Model,5,7,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.6983372960937497,0.17458432402343743,1.5,3.0,14,2,10,2,0,0,True,True,True,True
Full Model,5,8,P,-10.0,7,0.0,100.0,0.0,100,0,5,Expert,0.6634204312890623,0.16585510782226556,1.0,3.0,17,3,12,1,0,2,True,True,True,True
Full Model,5,9,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.6302494097246091,0.15756235243115227,1.5,3.0,19,2,13,2,0,0,True,True,True,True
Full Model,5,10,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.5987369392383786,0.14968423480959464,1.5,3.0,21,2,14,2,0,0,True,True,True,True
Full Model,5,11,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.5688000922764596,0.1422000230691149,1.5,3.0,23,2,15,2,0,0,True,True,True,True
Full Model,5,12,P,-10.0,7,0.0,100.0,0.0,100,0,5,Expert,0.5403600876626365,0.13509002191565914,1.0,3.0,26,3,17,2,0,1,True,True,True,True
Full Model,5,13,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.5133420832795047,0.12833552081987618,1.0500001907348633,2.1000003814697266,28,2,17,2,0,0,True,True,True,True
Full Model,5,14,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.48767497911552943,0.12191874477888236,0.7349998950958252,1.4699997901916504,30,2,17,2,0,0,True,True,True,True
Full Model,5,15,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.46329123015975293,0.11582280753993823,1.0500001907348633,2.1000003814697266,32,2,17,2,0,0,True,True,True,True
Full Model,5,16,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.44012666865176525,0.11003166716294131,1.5,3.0,34,2,18,1,1,0,True,True,True,True
Full Model,5,17,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.41812033521917696,0.10453008380479424,1.5,3.0,36,2,18,1,0,1,True,True,True,True
Full Model,5,18,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.3972143184582181,0.09930357961455452,1.5,3.0,38,2,19,2,0,0,True,True,True,True
Full Model,5,19,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.37735360253530714,0.09433840063382679,1.5,3.0,40,2,20,0,0,2,True,True,True,True
Full Model,5,20,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.35848592240854177,0.08962148060213544,1.0500001907348633,2.1000003814697266,42,2,20,2,0,0,True,True,True,True
Full Model,5,21,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.34056162628811465,0.08514040657202866,1.5,3.0,44,2,20,1,0,1,True,True,True,True
Full Model,5,22,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.3235335449737089,0.08088338624342722,1.0500001907348633,2.1000003814697266,46,2,20,2,0,0,True,True,True,True
Full Model,5,23,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.30735686772502346,0.07683921693125587,0.7349998950958252,1.4699997901916504,48,2,20,2,0,0,True,True,True,True
Full Model,5,24,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.2919890243387723,0.07299725608469307,1.5,3.0,50,2,21,1,0,1,True,True,True,True
Full Model,5,25,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.27738957312183365,0.06934739328045841,0.5144999027252197,1.0289998054504395,52,2,21,2,0,0,True,True,True,True
Full Model,5,26,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.263520094465742,0.0658800236164355,0.7349998950958252,1.4699997901916504,54,2,21,2,0,0,True,True,True,True
Full Model,5,27,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.25034408974245487,0.06258602243561372,0.5144999027252197,1.0289998054504395,56,2,21,2,0,0,True,True,True,True
Full Model,5,28,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.2378268852553321,0.059456721313833026,1.0500001907348633,2.1000003814697266,58,2,21,2,0,0,True,True,True,True
Full Model,5,29,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.2259355409925655,0.05648388524814137,1.5,3.0,60,2,22,2,0,0,True,True,True,True
Full Model,5,30,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.2146387639429372,0.0536596909857343,1.5,3.0,62,2,22,1,0,1,True,True,True,True
Full Model,5,31,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.20390682574579033,0.05097670643644758,1.5,3.0,64,2,23,2,0,0,True,True,True,True
Full Model,5,32,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.1937114844585008,0.05,1.5,3.0,66,2,24,2,0,0,True,True,True,True
Full Model,5,33,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.18402591023557577,0.05,1.5,3.0,68,2,24,1,0,1,True,True,True,True
Full Model,5,34,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.17482461472379698,0.05,1.5,3.0,70,2,25,1,0,1,True,True,True,True
Full Model,5,35,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.16608338398760714,0.05,1.5,3.0,72,2,26,1,0,1,True,True,True,True
Full Model,5,36,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.15777921478822676,0.05,1.0500001907348633,2.1000003814697266,74,2,26,2,0,0,True,True,True,True
Full Model,5,37,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.14989025404881542,0.05,0.7349998950958252,1.4699997901916504,76,2,26,2,0,0,True,True,True,True
Full Model,5,38,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.14239574134637464,0.05,0.3601498603820801,0.7202997207641602,78,2,26,2,0,0,True,True,True,True
Full Model,5,39,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.1352759542790559,0.05,1.5,3.0,80,2,26,1,0,1,True,True,True,True
Full Model,5,40,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.1285121565651031,0.05,1.5,3.0,82,2,26,2,0,0,True,True,True,True
Full Model,5,41,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.12208654873684793,0.05,1.0500001907348633,2.1000003814697266,84,2,26,2,0,0,True,True,True,True
Full Model,5,42,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.11598222130000553,0.05,1.0500001907348633,2.1000003814697266,86,2,26,2,0,0,True,True,True,True
Full Model,5,43,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.11018311023500525,0.05,1.5,3.0,88,2,27,1,0,1,True,True,True,True
Full Model,5,44,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.10467395472325498,0.05,1.5,3.0,90,2,28,1,0,1,True,True,True,True
Full Model,5,45,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.09944025698709223,0.05,0.5144999027252197,1.0289998054504395,92,2,28,1,0,1,True,True,True,True
Full Model,5,46,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.09446824413773762,0.05,1.5,3.0,94,2,28,2,0,0,True,True,True,True
Full Model,5,47,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.08974483193085074,0.05,0.3601498603820801,0.7202997207641602,96,2,28,1,0,1,True,True,True,True
Full Model,5,48,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.0852575903343082,0.05,0.7349998950958252,1.4699997901916504,98,2,28,2,0,0,True,True,True,True
Full Model,5,49,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.08099471081759278,0.05,1.0500001907348633,2.1000003814697266,100,2,28,2,0,0,True,True,True,True
Full Model,5,50,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.07694497527671314,0.05,0.7349998950958252,1.4699997901916504,102,2,28,2,0,0,True,True,True,True
Full Model,5,51,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.07309772651287748,0.05,0.7349998950958252,1.4699997901916504,104,2,28,2,0,0,True,True,True,True
Full Model,5,52,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.0694428401872336,0.05,0.5144999027252197,1.0289998054504395,106,2,28,2,0,0,True,True,True,True
Full Model,5,53,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.0659706981778719,0.05,1.5,3.0,108,2,29,2,0,0,True,True,True,True
Full Model,5,54,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.0626721632689783,0.05,0.2521052360534668,0.5042104721069336,110,2,29,2,0,0,True,True,True,True
Full Model,5,55,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.059538555105529384,0.05,0.3601498603820801,0.7202997207641602,112,2,29,2,0,0,True,True,True,True
Full Model,5,56,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05656162735025291,0.05,1.0500001907348633,2.1000003814697266,114,2,29,2,0,0,True,True,True,True
Full Model,5,57,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.053733545982740265,0.05,0.7349998950958252,1.4699997901916504,116,2,29,2,0,0,True,True,True,True
Full Model,5,58,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05104686868360325,0.05,0.7349998950958252,1.4699997901916504,118,2,29,2,0,0,True,True,True,True
Full Model,5,59,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,1.0500001907348633,2.1000003814697266,120,2,29,2,0,0,True,True,True,True
Full Model,5,60,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,0.5144999027252197,1.0289998054504395,122,2,29,2,0,0,True,True,True,True
Full Model,5,61,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,0.7349998950958252,1.4699997901916504,124,2,29,2,0,0,True,True,True,True
Full Model,5,62,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,0.5144999027252197,1.0289998054504395,126,2,29,2,0,0,True,True,True,True
Full Model,5,63,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,0.5144999027252197,1.0289998054504395,128,2,29,2,0,0,True,True,True,True
Full Model,5,64,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,0.5144999027252197,1.0289998054504395,130,2,29,2,0,0,True,True,True,True
Full Model,5,65,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,1.5,3.0,132,2,29,1,0,1,True,True,True,True
Full Model,5,66,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,0.7349998950958252,1.4699997901916504,134,2,29,2,0,0,True,True,True,True
Full Model,5,67,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,0.5144999027252197,1.0289998054504395,136,2,29,2,0,0,True,True,True,True
Full Model,5,68,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,1.5,3.0,138,2,30,1,0,1,True,True,True,True
Full Model,5,69,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,1.5,3.0,140,2,30,1,0,1,True,True,True,True
Full Model,5,70,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,0.17647361755371094,0.3529472351074219,142,2,30,2,0,0,True,True,True,True
Full Model,5,71,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,0.2521052360534668,0.5042104721069336,144,2,30,2,0,0,True,True,True,True
Full Model,5,72,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,0.5144999027252197,1.0289998054504395,146,2,30,2,0,0,True,True,True,True
Full Model,5,73,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,0.12353134155273438,0.24706268310546875,148,2,30,2,0,0,True,True,True,True
Full Model,5,74,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,0.3601498603820801,0.7202997207641602,150,2,30,2,0,0,True,True,True,True
Full Model,5,75,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,0.0864720344543457,0.1729440689086914,152,2,30,2,0,0,True,True,True,True
Full Model,5,76,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,0.3601498603820801,0.7202997207641602,154,2,30,2,0,0,True,True,True,True
Full Model,5,77,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,0.2521052360534668,0.5042104721069336,156,2,30,2,0,0,True,True,True,True
Full Model,5,78,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,0.06053018569946289,0.12106037139892578,158,2,30,2,0,0,True,True,True,True
Full Model,5,79,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,0.3601498603820801,0.7202997207641602,160,2,30,2,0,0,True,True,True,True
Full Model,5,80,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,0.7349998950958252,1.4699997901916504,162,2,30,2,0,0,True,True,True,True
Full Model,5,81,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,0.3601498603820801,0.7202997207641602,164,2,30,2,0,0,True,True,True,True
Full Model,5,82,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,0.5144999027252197,1.0289998054504395,166,2,30,2,0,0,True,True,True,True
Full Model,5,83,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,0.042371273040771484,0.08474254608154297,168,2,30,2,0,0,True,True,True,True
Full Model,5,84,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,0.3601498603820801,0.7202997207641602,170,2,30,2,0,0,True,True,True,True
Full Model,5,85,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,0.5144999027252197,1.0289998054504395,172,2,30,2,0,0,True,True,True,True
Full Model,5,86,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,0.3601498603820801,0.7202997207641602,174,2,30,2,0,0,True,True,True,True
Full Model,5,87,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,1.5,3.0,176,2,31,0,0,2,True,True,True,True
Full Model,5,88,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,0.029659748077392578,0.059319496154785156,178,2,31,2,0,0,True,True,True,True
Full Model,5,89,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,0.2521052360534668,0.5042104721069336,180,2,31,2,0,0,True,True,True,True
Full Model,5,90,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,0.17647361755371094,0.3529472351074219,182,2,31,2,0,0,True,True,True,True
Full Model,5,91,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,0.020761966705322266,0.04152393341064453,184,2,31,2,0,0,True,True,True,True
Full Model,5,92,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,0.2521052360534668,0.5042104721069336,186,2,31,2,0,0,True,True,True,True
Full Model,5,93,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,0.17647361755371094,0.3529472351074219,188,2,31,2,0,0,True,True,True,True
Full Model,5,94,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,1.5,3.0,190,2,31,1,0,1,True,True,True,True
Full Model,5,95,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,0.3601498603820801,0.7202997207641602,192,2,31,2,0,0,True,True,True,True
Full Model,5,96,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,0.2521052360534668,0.5042104721069336,194,2,31,2,0,0,True,True,True,True
Full Model,5,97,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,0.2521052360534668,0.5042104721069336,196,2,31,2,0,0,True,True,True,True
Full Model,5,98,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,0.17647361755371094,0.3529472351074219,198,2,31,2,0,0,True,True,True,True
Full Model,5,99,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,0.2521052360534668,0.5042104721069336,200,2,31,2,0,0,True,True,True,True
Full Model,5,100,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05,0.05,0.014533519744873047,0.029067039489746094,202,2,31,2,0,0,True,True,True,True
Without Tactical Policy,1,1,P,-10.0,5,0.0,100.0,0.0,60,10,1,Very Easy,0.95,1.0,1.5,3.0,2,2,2,0,2,0,True,False,True,True
Without Tactical Policy,1,2,P,-10.0,5,0.0,100.0,0.0,70,10,1,Very Easy,0.9025,1.0,1.5,3.0,4,2,4,0,2,0,True,False,True,True
Without Tactical Policy,1,3,P,-10.0,5,0.0,100.0,0.0,80,10,5,Expert,0.8573749999999999,0.21434374999999997,1.5,3.0,6,2,5,0,2,0,True,False,True,True
Without Tactical Policy,1,4,P,-10.0,5,0.0,100.0,0.0,90,10,5,Expert,0.8145062499999999,0.20362656249999997,1.5,3.0,8,2,6,0,1,1,True,False,True,True
Without Tactical Policy,1,5,P,-10.0,5,0.0,100.0,0.0,100,10,5,Expert,0.7737809374999999,0.19344523437499997,1.5,3.0,10,2,8,0,0,2,True,False,True,True
Without Tactical Policy,1,6,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.7350918906249998,0.18377297265624995,1.5,3.0,12,2,9,0,0,2,True,False,True,True
Without Tactical Policy,1,7,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.6983372960937497,0.17458432402343743,1.5,3.0,14,2,10,0,0,2,True,False,True,True
Without Tactical Policy,1,8,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.6634204312890623,0.16585510782226556,1.5,3.0,16,2,11,0,0,2,True,False,True,True
Without Tactical Policy,1,9,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.6302494097246091,0.15756235243115227,1.5,3.0,18,2,12,0,1,1,True,False,True,True
Without Tactical Policy,1,10,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.5987369392383786,0.14968423480959464,1.5,3.0,20,2,13,0,0,2,True,False,True,True
Without Tactical Policy,1,11,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.5688000922764596,0.1422000230691149,1.5,3.0,22,2,14,0,0,2,True,False,True,True
Without Tactical Policy,1,12,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.5403600876626365,0.13509002191565914,1.5,3.0,24,2,15,0,0,2,True,False,True,True
Without Tactical Policy,1,13,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.5133420832795047,0.12833552081987618,1.5,3.0,26,2,17,0,0,2,True,False,True,True
Without Tactical Policy,1,14,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.48767497911552943,0.12191874477888236,1.5,3.0,28,2,18,0,0,2,True,False,True,True
Without Tactical Policy,1,15,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.46329123015975293,0.11582280753993823,1.5,3.0,30,2,19,0,1,1,True,False,True,True
Without Tactical Policy,1,16,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.44012666865176525,0.11003166716294131,1.5,3.0,32,2,20,0,0,2,True,False,True,True
Without Tactical Policy,1,17,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.41812033521917696,0.10453008380479424,1.5,3.0,34,2,21,0,0,2,True,False,True,True
Without Tactical Policy,1,18,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.3972143184582181,0.09930357961455452,1.5,3.0,36,2,22,0,0,2,True,False,True,True
Without Tactical Policy,1,19,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.37735360253530714,0.09433840063382679,1.5,3.0,38,2,23,0,0,2,True,False,True,True
Without Tactical Policy,1,20,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.35848592240854177,0.08962148060213544,1.5,3.0,40,2,23,0,0,2,True,False,True,True
Without Tactical Policy,1,21,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.34056162628811465,0.08514040657202866,1.5,3.0,42,2,24,0,0,2,True,False,True,True
Without Tactical Policy,1,22,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.3235335449737089,0.08088338624342722,1.5,3.0,44,2,25,0,1,1,True,False,True,True
Without Tactical Policy,1,23,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.30735686772502346,0.07683921693125587,1.5,3.0,46,2,25,0,0,2,True,False,True,True
Without Tactical Policy,1,24,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.2919890243387723,0.07299725608469307,1.5,3.0,48,2,25,0,0,2,True,False,True,True
Without Tactical Policy,1,25,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.27738957312183365,0.06934739328045841,1.5,3.0,50,2,25,0,0,2,True,False,True,True
Without Tactical Policy,1,26,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.263520094465742,0.0658800236164355,1.5,3.0,52,2,25,0,1,1,True,False,True,True
Without Tactical Policy,1,27,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.25034408974245487,0.06258602243561372,1.5,3.0,54,2,26,0,0,2,True,False,True,True
Without Tactical Policy,1,28,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.2378268852553321,0.059456721313833026,1.5,3.0,56,2,27,0,0,2,True,False,True,True
Without Tactical Policy,1,29,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.2259355409925655,0.05648388524814137,1.5,3.0,58,2,28,0,0,2,True,False,True,True
Without Tactical Policy,1,30,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.2146387639429372,0.0536596909857343,1.5,3.0,60,2,29,0,0,2,True,False,True,True
Without Tactical Policy,1,31,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.20390682574579033,0.05097670643644758,1.5,3.0,62,2,30,0,0,2,True,False,True,True
Without Tactical Policy,1,32,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.1937114844585008,0.05,1.5,3.0,64,2,31,0,1,1,True,False,True,True
Without Tactical Policy,1,33,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.18402591023557577,0.05,1.5,3.0,66,2,32,0,0,2,True,False,True,True
Without Tactical Policy,1,34,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.17482461472379698,0.05,1.5,3.0,68,2,33,0,0,2,True,False,True,True
Without Tactical Policy,1,35,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.16608338398760714,0.05,1.5,3.0,70,2,34,0,0,2,True,False,True,True
Without Tactical Policy,1,36,P,-10.0,7,0.0,100.0,0.0,100,0,5,Expert,0.15777921478822676,0.05,1.0,3.0,73,3,36,0,0,3,True,False,True,True
Without Tactical Policy,1,37,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.14989025404881542,0.05,1.5,3.0,75,2,37,0,0,2,True,False,True,True
Without Tactical Policy,1,38,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.14239574134637464,0.05,1.5,3.0,77,2,38,0,0,2,True,False,True,True
Without Tactical Policy,1,39,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.1352759542790559,0.05,1.5,3.0,79,2,38,0,0,2,True,False,True,True
Without Tactical Policy,1,40,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.1285121565651031,0.05,1.5,3.0,81,2,39,0,0,2,True,False,True,True
Without Tactical Policy,1,41,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.12208654873684793,0.05,1.5,3.0,83,2,40,0,0,2,True,False,True,True
Without Tactical Policy,1,42,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.11598222130000553,0.05,1.5,3.0,85,2,41,0,0,2,True,False,True,True
Without Tactical Policy,1,43,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.11018311023500525,0.05,1.5,3.0,87,2,42,0,0,2,True,False,True,True
Without Tactical Policy,1,44,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.10467395472325498,0.05,1.5,3.0,89,2,43,0,0,2,True,False,True,True
Without Tactical Policy,1,45,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.09944025698709223,0.05,1.5,3.0,91,2,44,0,0,2,True,False,True,True
Without Tactical Policy,1,46,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.09446824413773762,0.05,1.5,3.0,93,2,44,0,0,2,True,False,True,True
Without Tactical Policy,1,47,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.08974483193085074,0.05,1.5,3.0,95,2,44,0,0,2,True,False,True,True
Without Tactical Policy,1,48,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.0852575903343082,0.05,1.5,3.0,97,2,44,0,0,2,True,False,True,True
Without Tactical Policy,1,49,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.08099471081759278,0.05,1.5,3.0,99,2,44,0,0,2,True,False,True,True
Without Tactical Policy,1,50,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.07694497527671314,0.05,1.5,3.0,101,2,44,0,0,2,True,False,True,True
Without Tactical Policy,1,51,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.07309772651287748,0.05,1.5,3.0,103,2,45,0,0,2,True,False,True,True
Without Tactical Policy,1,52,P,-10.0,7,0.0,100.0,0.0,100,0,5,Expert,0.0694428401872336,0.05,1.0,3.0,106,3,46,0,0,3,True,False,True,True
Without Tactical Policy,1,53,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.0659706981778719,0.05,1.5,3.0,108,2,47,0,0,2,True,False,True,True
Without Tactical Policy,1,54,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.0626721632689783,0.05,1.5,3.0,110,2,47,0,0,2,True,False,True,True
Without Tactical Policy,1,55,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.059538555105529384,0.05,1.5,3.0,112,2,47,0,0,2,True,False,True,True
Without Tactical Policy,1,56,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.05656162735025291,0.05,1.5,3.0,114,2,47,0,0,2,True,False,True,True
Without Tactical Policy,1,57,P,-10.0,5,0.0,100.0,0.0,100,0,5,Expert,0.053733545982740265,0.05,1.5,3.0,116,2,47,0,1,1,True,False,True,True
